id,title,authors,average_rating,isbn,language_code,num_pages,publication_date,category,publisher,image_url,,,
21539,Tithe: A Modern Faerie Tale ,Michael Connelly/Len Cariou,4.12,1594835896,eng,11,10/9/2006,Young adult,Little  Brown & Company,https://images.gr-assets.com/books/1332713354m/266607.jpg,,,
21543,The Russia House,Michael Connelly/Buck Schirner,4.2,1423323238,eng,15,6/25/2006,Art/architecture,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21544,Raised by Wolves,Michael Connelly/Dick Hill,4.16,1596009209,en-US,12,5/25/2005,Autobiography,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21545,"Promise Me (Myron Bolitar, #8)",Michael Connelly/Otto Penzler,3.6,618390723,eng,1,11/4/2003,Biography,Mariner Books,https://images.gr-assets.com/books/1361152177m/43924.jpg,,,
21550,The Vampire Diaries: The Return: Midnight,Robert B. Parker/Joe Mantegna,3.82,739318659,eng,0,10/24/2006,Business/economics,Random House Audio,https://images.gr-assets.com/books/1277829186m/6934395.jpg,,,
21552,Dark Side of the Moon,Robert B. Parker/Joe Mantegna,4.26,739340190,en-US,0,5/30/2006,Crafts/hobbies,RH Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21553,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",Robert B. Parker/Joe Mantegna,3.87,739318616,en-US,0,9/27/2005,Cookbook,Random House Audio Publishing Group,https://images.gr-assets.com/books/1328876733m/522525.jpg,,,
21557,Abducted,Robert B. Parker/Joe Mantegna,3.89,553702467,eng,0,4/1/2003,Diary,RH Audio Price-less,https://images.gr-assets.com/books/1446520793m/13765729.jpg,,,
21581,Roadwork,Robert B. Parker/Burt Reynolds,4.1,787107123,en-US,4,4/1/1996,Dictionary,Audio Literature,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21608,"Valhalla Rising (Dirk Pitt, #16)",Joe Haldeman,3.7,441014992,eng,278,8/7/2007,Encyclopedia,Ace,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21609,The Third Chimpanzee: The Evolution and Future of the Human Animal,Joe Haldeman/Connie Willis,3.68,441014070,en-US,270,8/1/2006,Guide,Ace Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21611,The Given Day,Joe Haldeman,4.15,60510862,eng,278,9/2/2003,Health/fitness,Voyager,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21613,Just Me in the Tub (Mercer Mayer's Little Critter),Joe Haldeman,3.7,688090257,eng,332,5/1/1992,History,William Morrow & Company,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21615,Crush,Joe Haldeman,3.09,441008763,eng,278,11/1/2001,Home and garden,Ace,https://images.gr-assets.com/books/1350690968m/16096514.jpg,,,
21618,Deadline,Joe Haldeman,3.74,441005667,eng,351,10/1/1998,Humor,Ace Books,https://images.gr-assets.com/books/1408500444m/8429687.jpg,,,
21621,Long Lost,Joe Haldeman,3.73,451452585,en-US,352,11/1/1993,Journal,Roc,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21624,Faithless,Joe Haldeman/William Nabors/Harry Harrison/Damon Knight/Harlan Ellison/Ben Bova/Poul Anderson/Isaac Asimov/Mack Reynolds/Alec Effinger,3.56,380405199,eng,323,10/1/1978,Math,Avon,https://images.gr-assets.com/books/1167323214m/21722.jpg,,,
21626,My Stroke of Insight,Constance Ash/Nina Kiriki Hoffman/Patricia A. McKillip/Walter Jon Williams/Debra Doyle/James D. Macdonald/Kara Dalkey/Michael Armstrong/Richard Parks/Sage Walker/Susan Palwick/William F. Wu/Jack McDevitt/Janni Lee Simner/Robert Silverberg,3.82,451456815,eng,288,3/1/1999,Memoir,Roc,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21629,The Walking Dead 6,Joe Haldeman,3.69,380716828,eng,227,6/28/1992,Philosophy,Avon Books (AvoNova),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21638,Inés del alma mía,Hidenori Hara/Hitori Nakano,3.94,1421508508,eng,200,2/13/2007,Prayer,VIZ Media LLC,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21665,Cold Fire,Nelson DeMille/Otto Penzler,3.55,618497420,eng,0,10/14/2004,"Religion, spirituality, and new age",Mariner Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21671,Frog Music,Dennis Lehane,4.18,60584750,eng,416,2/1/2001,Textbook,William Morrow Paperbacks,https://images.gr-assets.com/books/1393227215m/18295858.jpg,,,
21673,An Instance of the Fingerpost,Dennis Lehane,4.18,593047508,eng,401,3/5/2001,True crime,Bantam Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21682,5 cm,Dennis Lehane,3.38,006113967X,eng,240,8/8/2006,Review,William Morrow,https://images.gr-assets.com/books/1472231689m/1499340.jpg,,,
21683,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,Dennis Lehane,4.09,380730367,eng,375,5/2/2000,Science,HarperTorch,https://images.gr-assets.com/books/1421709292m/61329.jpg,,,
21685,Shugo Chara! 1 (Shugo Chara!),Dennis Lehane,3.95,156029022,eng,282,9/15/2003,Self help,Mariner Books,https://images.gr-assets.com/books/1320532059m/1881621.jpg,,,
21686,The Innocent,Dennis Lehane,4.09,038073186X,eng,369,4/27/2004,Sports and leisure,HarperTorch,https://images.gr-assets.com/books/1309197260m/43926.jpg,,,
21703,Robots and Empire,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3.58,618258078,eng,1,10/15/2002,Travel,Mariner Books,https://images.gr-assets.com/books/1335782304m/76688.jpg,,,
21704,Island,James Ellroy,3.75,446698873,eng,348,8/16/2006,True crime,Mysterious Press,https://images.gr-assets.com/books/1375947541m/5130.jpg,,,
21705,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,Donald H. Wolfe,3.84,60582502,en-US,448,9/5/2006,Action and adventure,Harper Paperbacks,https://images.gr-assets.com/books/1320439515m/1662160.jpg,,,
21710,Huis clos,William T. Rasmussen,3.39,865344922,eng,234,10/30/2005,Alternate history,Sunstone Press,https://images.gr-assets.com/books/1362639118m/123933.jpg,,,
21712,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Mary  Pacios,3.5,1585004847,eng,292,12/19/1999,Anthology,Authorhouse,https://images.gr-assets.com/books/1311282216m/324748.jpg,,,
21717,Are You My Mother?: A Comic Drama,Karin Slaughter,4.13,385339461,eng,393,8/15/2006,Chick lit,Delacorte Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21718,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),Karin Slaughter,4.09,380820889,eng,418,10/1/2002,Children's,HarperTorch,https://images.gr-assets.com/books/1297789858m/1433337.jpg,,,
21719,,Karin Slaughter,4.09,60534044,eng,436,9/30/2003,Classic,HarperTorch,https://images.gr-assets.com/books/1447493572m/10762697.jpg,,,
21720,The Blue Bistro,Karin Slaughter,4.19,038533947X,eng,404,7/31/2007,Comic book,Delacorte Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21721,Third Grave Dead Ahead,Karin Slaughter,4.08,60534052,eng,422,7/27/2004,Coming-of-age,Harper,https://images.gr-assets.com/books/1310823404m/12043770.jpg,,,
21722,L'identité,Karin Slaughter,4.12,440242916,en-US,549,7/25/2006,Crime,Dell Publishing Company,https://images.gr-assets.com/books/1410130249m/28635.jpg,,,
21723,The Heart of Betrayal,Karin Slaughter/Peter Robinson/John Connolly/Denise Mina/Mark Billingham,3.48,60583312,en-US,384,5/26/2015,Drama,William Morrow Paperbacks,https://images.gr-assets.com/books/1414932049m/21569527.jpg,,,
21725,First They Killed My Father: A Daughter of Cambodia Remembers ,Karin Slaughter/Denise Mina/John Harvey/Kelley Armstrong/John Connolly/Emma Donoghue/Jane Haddam/Laura Lippman/Peter Robinson/Fidelis Morgan/Peter Moore Smith/Lynda La Plante/Jerrilyn Farmer/Lee Child/Mark Billingham,3.48,99462257,eng,384,6/3/2004,Fairytale,Arrow,https://images.gr-assets.com/books/1407105580m/4373.jpg,,,
21735,The Funhouse,Lee Child/Dick Hill,4.16,1593553943,eng,14,5/11/2004,Fantasy,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21739,The SPEED of Trust: The One Thing that Changes Everything,Lee Child/Hayward Morse/Garrick Hagon,4.09,1860428789,eng,15,10/1/2004,Graphic novel,Soundings,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21742,You Belong to Me,Lee Child/Dick Hill,4.09,1567408346,eng,3,7/8/1999,Historical fiction,Nova Audio Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21743,Not Without My Daughter,Lee Child/Dick Hill,4.05,159355558X,en-US,3,4/10/2004,Horror,Brilliance Audio,https://images.gr-assets.com/books/1416296090m/43255.jpg,,,
21745,The Killing Hour,Lee Child/Dick Hill,4.15,1590860624,eng,14,5/17/2002,Mystery,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21746,Castle Roogna,Lee Child/Dick Hill,4.16,1590864093,eng,14,5/11/2004,Paranormal romance,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21747,While My Pretty One Sleeps,Lee Child/Dick Hill,4.21,1593555199,eng,12,6/14/2005,Picture book,Brilliance Audio,https://images.gr-assets.com/books/1421102605m/571555.jpg,,,
21749,Arsenic and Old Lace,Lee Child,4.18,739340670,eng,13,5/15/2007,Poetry,Random House Audio,https://images.gr-assets.com/books/1319500896m/178599.jpg,,,
21751,"Dance with a Vampire (Vampire Kisses, #4)",Lee Child,4.16,1423319613,en-US,6,4/28/2007,Political thriller,Brilliance Audio,https://images.gr-assets.com/books/1443971681m/263171.jpg,,,
21752,Sometimes a Great Notion,Lee Child/Hayward Morse,4.09,1860429165,eng,14,5/1/2002,Romance,Soundings,https://images.gr-assets.com/books/1364846481m/529626.jpg,,,
21753,Tris's Book,Lee Child,4.01,1423319524,eng,5,2/28/2007,Satire,Brilliance Audio,https://images.gr-assets.com/books/1328860149m/58890.jpg,,,
21756,The Moral Landscape: How Science Can Determine Human Values,Lee Child/Dick Hill,4.09,1593358725,en-US,14,11/25/2004,Science fiction,Brilliance Audio,https://images.gr-assets.com/books/1331317058m/7785194.jpg,,,
21758,The Mill River Recluse,Lee Child/Dick Hill,4.16,1593354746,eng,14,6/10/2004,Short story,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21759,Hey Nostradamus!,Lee Child/Dick Hill,4.09,1593555601,eng,14,11/25/2004,Suspense,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21763,Che Guevara: A Revolutionary Life,Lee Child/Dick Hill,4.09,1593357389,eng,14,11/25/2004,Thriller,Brilliance Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21764,The Secret Hour,Lee Child/Dick Hill,4.16,1593353154,eng,14,6/10/2004,Western,Brilliance Audio,https://images.gr-assets.com/books/1501166713m/24766.jpg,,,
21765,,Edward Steers Jr.,4.13,813191513,eng,360,10/1/2005,Young adult,University Press of Kentucky,https://images.gr-assets.com/books/1345739181m/15745371.jpg,,,
21766,Ser Como o Rio que Flui,George Grant,3.69,785265430,eng,224,12/16/2001,Art/architecture,Thomas Nelson,https://images.gr-assets.com/books/1399717203m/587666.jpg,,,
21767,The Candy Shop War,James Ellroy,3.44,140009528X,eng,272,5/10/2005,Autobiography,Vintage,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21768,Broken,Morag McKendrick Pippin,3.47,843954523,eng,337,10/1/2004,Biography,Leisure Books,https://images.gr-assets.com/books/1330706568m/11915.jpg,,,
21773,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",Morag McKendrick Pippin,3.44,843955821,eng,323,12/1/2005,Business/economics,Leisure Books,https://images.gr-assets.com/books/1265410418m/3112850.jpg,,,
21776,Why Mosquitoes Buzz in People's Ears: A West African Tale,William Goldman,3.81,345442636,eng,128,1/2/2001,Crafts/hobbies,Del Rey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21779,"Shopaholic to the Stars (Shopaholic, #7)",William Goldman,4.1,879100230,eng,448,7/1/2004,Cookbook,Limelight,https://images.gr-assets.com/books/1398905552m/21064599.jpg,,,
21782,High Noon,William Goldman,3.37,446300004,eng,244,9/1/1986,Diary,Warner Books (NY),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21783,The Farm,William Goldman,3.19,440187354,eng,399,6/15/1980,Dictionary,Dell,https://images.gr-assets.com/books/1391017911m/17557913.jpg,,,
21784,Men Explain Things to Me,William Goldman,4.29,155783198X,en-US,504,5/1/2000,Encyclopedia,Applause Books,https://images.gr-assets.com/books/1393447237m/18528190.jpg,,,
21787,Rock With Me,William Goldman,4.26,345418263,eng,456,7/15/2003,Guide,Ballantine Books,https://images.gr-assets.com/books/1364925537m/17201104.jpg,,,
21799,El príncipe de la niebla,William Goldman/P. Gethers,3.67,679734783,eng,306,3/13/1991,Health/fitness,Villard,https://images.gr-assets.com/books/1261604683m/7128341.jpg,,,
21803,Driving Miss Daisy,William Goldman,4.26,8427030975,spa,480,6/14/2005,History,Planeta Publishing,https://images.gr-assets.com/books/1328767041m/1409344.jpg,,,
21806,,William Goldman,3.67,345439732,eng,768,7/31/2001,Home and garden,Ballantine Books,https://images.gr-assets.com/books/1402511724m/22457201.jpg,,,
21819,Conspiracy in Death,William Goldman/Mike Lupica,3.94,553053191,en-US,363,11/1/1988,Humor,Bantam,https://images.gr-assets.com/books/1305124508m/172691.jpg,,,
21823,In the Company of Cheerful Ladies,William Goldman,4.26,151730857,eng,283,9/1/1973,Journal,Harcourt  Brace  Jovanovich,https://images.gr-assets.com/books/1422951731m/7053.jpg,,,
21829,The First Four Years,David Morrell,3.66,1593153570,en-CA,388,9/26/2005,Math,CDS Books,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21830,,David Morrell,3.58,446691909,eng,448,4/1/2003,Memoir,Grand Central Publishing,https://images.gr-assets.com/books/1327248026m/9293020.jpg,,,
21832,Bones to Ashes,David Morrell,4.1,446691925,eng,448,4/1/2003,Philosophy,Grand Central Publishing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21836,Grimms Märchen,David Morrell,3.6,1593154410,eng,368,3/13/2007,Prayer,Vanguard Press,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21837,The Definitive Book of Body Language,David Morrell,4.16,074723891X,eng,448,7/16/1992,"Religion, spirituality, and new age",Headline,https://images.gr-assets.com/books/1320537802m/262731.jpg,,,
21838,Between the Lines,David Morrell,4.14,747238901,eng,416,7/16/1992,Textbook,Headline Book Publishing,https://images.gr-assets.com/books/1367082644m/11262424.jpg,,,
21841,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,David Morrell,3.94,446530689,eng,401,5/19/2003,True crime,Warner Books (NY),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21845,Tick Tock,David Morrell,3.78,446600709,eng,512,9/1/1994,Review,Vision,https://images.gr-assets.com/books/1293807879m/8437913.jpg,,,
21848,Cleopatra's Daughter,David Morrell,3.55,2253172286,fre,510,4/10/2002,Science,Le Livre de Poche,https://images.gr-assets.com/books/1449745007m/6340471.jpg,,,
21862,Grave Secrets,David Morrell,3.99,2253060704,fre,539,6/1/1992,Self help,Le Livre de Poche,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21874,Shattered,Bernard Cornwell/Jamie Glover,4.25,61126578,eng,6,7/25/2006,Sports and leisure,HarperAudio,https://images.gr-assets.com/books/1387891720m/16280678.jpg,,,
21895,Zoe's Tale,Bernard Cornwell/Tom Sellwood,4.25,792734750,en-GB,13,2/1/2005,Travel,Audiogo,https://images.gr-assets.com/books/1301108028m/2102600.jpg,,,
21906,The First Commandment,Bernard Cornwell/Jamie Glover,4.25,60759259,eng,6,1/25/2005,True crime,HarperAudio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21928,Collected Works,Stephen Hunter/Beau Bridges,4.26,055345580X,eng,0,5/18/1998,Action and adventure,Random House Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21930,"The New Best Recipe: All-New Edition with 1,000 Recipes",Stephen Hunter/Beau Bridges,4.13,055347748X,en-US,4,5/1/1996,Alternate history,Random House Audio Publishing Group,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21931,The Rose & the Dagger,Stephen Hunter/Philip Bosco,4.01,553452118,eng,0,12/1/1989,Anthology,Random House Audio,https://images.gr-assets.com/books/1443797156m/23308084.jpg,,,
21932,The Fold,Stephen Hunter/Jay O. Sanders,4.13,743500261,eng,0,6/1/2000,Chick lit,Simon & Schuster Audio,https://images.gr-assets.com/books/1416182070m/23164927.jpg,,,
21933,The Nature of the Beast,Stephen Hunter/Beau Bridges,4.27,739344242,eng,0,1/9/2007,Children's,RH Audio,https://images.gr-assets.com/books/1429532809m/24586590.jpg,,,
21934,The Proper Care and Feeding of Husbands,Stephen Hunter/Will Patten,4.05,1570421927,eng,0,5/1/2006,Classic,Hachette Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21947,Green,Reinaldo Arenas,4.17,3423129867,ger,400,7/1/2002,Comic book,dtv,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21969,黒執事 III [Kuroshitsuji III],Douglas Preston/Lincoln Child/Scott Brick,4.13,1594832285,eng,0,5/30/2006,Coming-of-age,Grand Central Publishing,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21972,The Crown Tower,Douglas Preston/Lincoln Child,4.02,1423330412,eng,473,2/25/2007,Crime,Brilliance Audio,https://images.gr-assets.com/books/1375570227m/16043804.jpg,,,
21974,Daytripper,Douglas Preston/Lincoln Child,3.93,1594839417,en-US,0,8/28/2007,Drama,Grand Central Publishing,https://images.gr-assets.com/books/1327876816m/8477057.jpg,,,
21980,"Club Shadowlands (Masters of the Shadowlands, #1)",Douglas Preston/Scott Sowers,3.8,1593977794,eng,12,8/23/2005,Fairytale,MacMillan Audio,https://images.gr-assets.com/books/1328014540m/6357022.jpg,,,
21991,Masumiyet Müzesi,E.L. Doctorow/Sam Waterston,3.44,679433724,eng,0,5/31/1994,Fantasy,Random House Audio,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,,,
21996,The Mothers,Erik Larson/Tony Goldwyn,3.99,739303406,eng,447,2/11/2003,Graphic novel,Random House Audio Publishing Group,https://images.gr-assets.com/books/1460652458m/28815371.jpg,,,
22017, Faust. Der Tragödie erster und zweiter Teil ,Mark      Stevens/Carol Bloom Stevens,3.97,525936130,eng,336,6/1/1993,Historical fiction,Dutton Books,https://images.gr-assets.com/books/1320404568m/406373.jpg,,,
22026,Faking It,Mario Puzo,3.97,345441702,eng,416,5/1/2001,Horror,Ballantine Books,https://images.gr-assets.com/books/1360560023m/16172634.jpg,,,
